seed,policy,confirmatory_role,round,material_id,formula,predicted_band_gap_ev,uncertainty_ev,oracle_band_gap_ev,absolute_error_ev,target_hit,signal_level,selection_reason,budget_used,budget_total
2013,iterative_w035,primary_policy,4,mp-1025572,WSe2,1.225302,0.265514,1.2288999999999999,0.003598,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2013,iterative_w035,primary_policy,5,mp-9813,WS2,1.319016,0.180537,1.5593000000000004,0.240284,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2013,iterative_w035,primary_policy,6,mp-1023934,MoSe2,1.511914,0.231806,1.4311,0.080814,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2013,iterative_w035,primary_policy,7,mp-1023925,WS2,1.552486,0.062535,1.697,0.144514,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2013,iterative_w035,primary_policy,8,mp-1023937,WS2,1.484226,0.101735,1.8091,0.324874,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2013,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.662523,0.063921,1.07,0.592523,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2013,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.450182,0.172639,1.4311,0.019082,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2013,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.409014,0.030889,1.8091,0.400086,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2013,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.54223,0.202671,1.697,0.15477,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2013,iterative_w015,diagnostic_ablation_only,5,mp-9813,WS2,1.381205,0.543852,1.5593000000000004,0.178095,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2013,iterative_w015,diagnostic_ablation_only,6,mp-1023933,WSe2,1.469544,0.271359,1.5234,0.053856,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2013,iterative_w015,diagnostic_ablation_only,7,mp-7581,MoSe2,1.522311,0.513128,1.3619999999999997,0.160311,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2013,iterative_w015,diagnostic_ablation_only,8,mp-1025572,WSe2,1.47566,0.095072,1.2288999999999999,0.24676,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2013,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.194161,0.132366,1.4468000000000005,0.252639,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2013,pure_uncertainty,diagnostic_ablation_only,2,mp-1023935,MoTe2,1.709489,0.152799,1.07,0.639489,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2013,pure_uncertainty,diagnostic_ablation_only,3,mp-1028698,WSe2,1.111203,0.372694,1.1997000000000002,0.088497,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2013,pure_uncertainty,diagnostic_ablation_only,4,mp-602,MoTe2,1.101057,0.291365,0.9651000000000005,0.135957,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2013,pure_uncertainty,diagnostic_ablation_only,5,mp-7459,MoTe2,0.861524,0.261963,0.0,0.861524,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2013,pure_uncertainty,diagnostic_ablation_only,6,mp-1023936,WSe2,1.430303,0.251859,1.5378,0.107497,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2013,pure_uncertainty,diagnostic_ablation_only,7,mp-9813,WS2,1.309998,0.243849,1.5593000000000004,0.249302,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2013,pure_uncertainty,diagnostic_ablation_only,8,mp-1023934,MoSe2,1.259866,0.538582,1.4311,0.171234,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2014,random,required_baseline,1,mp-1023935,MoTe2,1.653865,0.120924,1.07,0.583865,False,D0,uniform random from the fixed validation pool,1,8
2014,random,required_baseline,2,mp-1025572,WSe2,1.041782,0.272074,1.2288999999999999,0.187118,False,D0,uniform random from the fixed validation pool,2,8
2014,random,required_baseline,3,mp-1023938,MoTe2,1.280718,0.202271,1.0496999999999999,0.231018,False,D0,uniform random from the fixed validation pool,3,8
2014,random,required_baseline,4,mp-1821,WSe2,0.625383,0.339847,1.4468000000000005,0.821417,False,D0,uniform random from the fixed validation pool,4,8
2014,random,required_baseline,5,mp-1023936,WSe2,1.312741,0.307388,1.5378,0.225059,True,D2,uniform random from the fixed validation pool,5,8
2014,random,required_baseline,6,mp-1027692,MoSe2,1.258375,0.146613,1.1384,0.119975,False,D0,uniform random from the fixed validation pool,6,8
2014,random,required_baseline,7,mp-602,MoTe2,1.080306,0.225889,0.9651000000000005,0.115206,False,D0,uniform random from the fixed validation pool,7,8
2014,random,required_baseline,8,mp-1025576,MoTe2,1.135518,0.036442,0.6230000000000002,0.512518,False,D0,uniform random from the fixed validation pool,8,8
2014,static_topn,required_baseline,1,mp-1023940,MoSe2,1.512074,0.028911,1.4242,0.087874,False,D0,highest target score from the frozen development-only model,1,8
2014,static_topn,required_baseline,2,mp-1023938,MoTe2,1.520608,0.049357,1.0496999999999999,0.470908,False,D0,highest target score from the frozen development-only model,2,8
2014,static_topn,required_baseline,3,mp-1023937,WS2,1.627767,0.033718,1.8091,0.181333,True,D2,highest target score from the frozen development-only model,3,8
2014,static_topn,required_baseline,4,mp-1023936,WSe2,1.595114,0.048972,1.5378,0.057314,True,D2,highest target score from the frozen development-only model,4,8
2014,static_topn,required_baseline,5,mp-1023935,MoTe2,1.662523,0.063921,1.07,0.592523,False,D0,highest target score from the frozen development-only model,5,8
2014,static_topn,required_baseline,6,mp-1023934,MoSe2,1.663634,0.044771,1.4311,0.232534,False,D0,highest target score from the frozen development-only model,6,8
2014,static_topn,required_baseline,7,mp-1023925,WS2,1.501932,0.030298,1.697,0.195068,True,D2,highest target score from the frozen development-only model,7,8
2014,static_topn,required_baseline,8,mp-1023933,WSe2,1.461299,0.056144,1.5234,0.062101,True,D2,highest target score from the frozen development-only model,8,8
2014,iterative_w035,primary_policy,1,mp-1023935,MoTe2,1.653865,0.120924,1.07,0.583865,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2014,iterative_w035,primary_policy,2,mp-1023934,MoSe2,1.421284,0.17824,1.4311,0.009816,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2014,iterative_w035,primary_policy,3,mp-1023937,WS2,1.474844,0.131184,1.8091,0.334256,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2014,iterative_w035,primary_policy,4,mp-1023925,WS2,1.516703,0.136242,1.697,0.180297,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2014,iterative_w035,primary_policy,5,mp-1821,WSe2,1.171794,0.490662,1.4468000000000005,0.275006,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2014,iterative_w035,primary_policy,6,mp-9813,WS2,1.477264,0.22468,1.5593000000000004,0.082036,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2014,iterative_w035,primary_policy,7,mp-1028441,WS2,1.457304,0.111254,1.6559000000000001,0.198596,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2014,iterative_w035,primary_policy,8,mp-1023936,WSe2,1.531503,0.121485,1.5378,0.006297,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2014,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.653865,0.120924,1.07,0.583865,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2014,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.421284,0.17824,1.4311,0.009816,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2014,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.474844,0.131184,1.8091,0.334256,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2014,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.516703,0.136242,1.697,0.180297,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2014,iterative_w015,diagnostic_ablation_only,5,mp-1023933,WSe2,1.497638,0.260505,1.5234,0.025762,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2014,iterative_w015,diagnostic_ablation_only,6,mp-1025571,WS2,1.502078,0.064755,1.6345,0.132422,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2014,iterative_w015,diagnostic_ablation_only,7,mp-1023936,WSe2,1.463906,0.130148,1.5378,0.073894,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2014,iterative_w015,diagnostic_ablation_only,8,mp-9813,WS2,1.474101,0.376359,1.5593000000000004,0.085199,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2014,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.123193,0.142247,1.4468000000000005,0.323607,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2014,pure_uncertainty,diagnostic_ablation_only,2,mp-1023935,MoTe2,1.798872,0.228826,1.07,0.728872,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2014,pure_uncertainty,diagnostic_ablation_only,3,mp-7459,MoTe2,1.267356,0.313067,0.0,1.267356,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2014,pure_uncertainty,diagnostic_ablation_only,4,mp-1028698,WSe2,1.113212,0.396774,1.1997000000000002,0.086488,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2014,pure_uncertainty,diagnostic_ablation_only,5,mp-1023934,MoSe2,1.234718,0.348537,1.4311,0.196382,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2014,pure_uncertainty,diagnostic_ablation_only,6,mp-1028441,WS2,1.538944,0.779285,1.6559000000000001,0.116956,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2014,pure_uncertainty,diagnostic_ablation_only,7,mp-1025572,WSe2,1.311217,0.291778,1.2288999999999999,0.082317,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2014,pure_uncertainty,diagnostic_ablation_only,8,mp-1023936,WSe2,1.312332,0.253194,1.5378,0.225468,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2015,random,required_baseline,1,mp-1023935,MoTe2,1.65441,0.081223,1.07,0.58441,False,D0,uniform random from the fixed validation pool,1,8
2015,random,required_baseline,2,mp-1025576,MoTe2,1.038445,0.203444,0.6230000000000002,0.415445,False,D0,uniform random from the fixed validation pool,2,8
2015,random,required_baseline,3,mp-1023937,WS2,1.317275,0.110548,1.8091,0.491825,True,D2,uniform random from the fixed validation pool,3,8
2015,random,required_baseline,4,mp-1023936,WSe2,1.328308,0.25426,1.5378,0.209492,True,D2,uniform random from the fixed validation pool,4,8
2015,random,required_baseline,5,mp-1027692,MoSe2,0.845098,0.342681,1.1384,0.293302,False,D0,uniform random from the fixed validation pool,5,8
2015,random,required_baseline,6,mp-224,WS2,0.632362,0.285269,1.5656999999999996,0.933338,True,D2,uniform random from the fixed validation pool,6,8
2015,random,required_baseline,7,mp-1023933,WSe2,1.537018,0.229923,1.5234,0.013618,True,D2,uniform random from the fixed validation pool,7,8
2015,random,required_baseline,8,mp-7581,MoSe2,1.38153,0.184548,1.3619999999999997,0.01953,False,D0,uniform random from the fixed validation pool,8,8
2015,static_topn,required_baseline,1,mp-1023938,MoTe2,1.502142,0.071102,1.0496999999999999,0.452442,False,D0,highest target score from the frozen development-only model,1,8
2015,static_topn,required_baseline,2,mp-1023937,WS2,1.622219,0.075345,1.8091,0.186881,True,D2,highest target score from the frozen development-only model,2,8
2015,static_topn,required_baseline,3,mp-1023936,WSe2,1.580017,0.088063,1.5378,0.042217,True,D2,highest target score from the frozen development-only model,3,8
2015,static_topn,required_baseline,4,mp-1023935,MoTe2,1.653865,0.120924,1.07,0.583865,False,D0,highest target score from the frozen development-only model,4,8
2015,static_topn,required_baseline,5,mp-1023934,MoSe2,1.661162,0.094649,1.4311,0.230062,False,D0,highest target score from the frozen development-only model,5,8
2015,static_topn,required_baseline,6,mp-1023940,MoSe2,1.498534,0.037921,1.4242,0.074334,False,D0,highest target score from the frozen development-only model,6,8
2015,static_topn,required_baseline,7,mp-1023925,WS2,1.487246,0.031974,1.697,0.209754,True,D2,highest target score from the frozen development-only model,7,8
2015,static_topn,required_baseline,8,mp-1023933,WSe2,1.43503,0.062561,1.5234,0.08837,True,D2,highest target score from the frozen development-only model,8,8
2015,iterative_w035,primary_policy,1,mp-1030319,MoTe2,1.403533,0.121775,0.5861999999999998,0.817333,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2015,iterative_w035,primary_policy,2,mp-1023935,MoTe2,1.112395,0.386653,1.07,0.042395,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2015,iterative_w035,primary_policy,3,mp-1023934,MoSe2,1.315417,0.162753,1.4311,0.115683,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2015,iterative_w035,primary_policy,4,mp-1023937,WS2,1.411384,0.080362,1.8091,0.397716,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2015,iterative_w035,primary_policy,5,mp-1023925,WS2,1.361568,0.160037,1.697,0.335432,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2015,iterative_w035,primary_policy,6,mp-1023933,WSe2,1.308819,0.240555,1.5234,0.214581,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2015,iterative_w035,primary_policy,7,mp-1821,WSe2,1.055633,0.611525,1.4468000000000005,0.391167,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2015,iterative_w035,primary_policy,8,mp-9813,WS2,1.471358,0.168272,1.5593000000000004,0.087942,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2015,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.65441,0.081223,1.07,0.58441,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2015,iterative_w015,diagnostic_ablation_only,2,mp-1023937,WS2,1.407551,0.115206,1.8091,0.401549,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2015,iterative_w015,diagnostic_ablation_only,3,mp-1023934,MoSe2,1.507778,0.177285,1.4311,0.076678,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2015,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.483886,0.255601,1.697,0.213114,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2015,iterative_w015,diagnostic_ablation_only,5,mp-1023933,WSe2,1.446927,0.258833,1.5234,0.076473,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2015,iterative_w015,diagnostic_ablation_only,6,mp-1023936,WSe2,1.495402,0.088234,1.5378,0.042398,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2015,iterative_w015,diagnostic_ablation_only,7,mp-1025571,WS2,1.484834,0.098504,1.6345,0.149666,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2015,iterative_w015,diagnostic_ablation_only,8,mp-1025572,WSe2,1.505486,0.070466,1.2288999999999999,0.276586,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2015,pure_uncertainty,diagnostic_ablation_only,1,mp-1821,WSe2,1.183832,0.16209,1.4468000000000005,0.262968,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2015,pure_uncertainty,diagnostic_ablation_only,2,mp-1023935,MoTe2,1.787822,0.159497,1.07,0.717822,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2015,pure_uncertainty,diagnostic_ablation_only,3,mp-602,MoTe2,1.193801,0.362577,0.9651000000000005,0.228701,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2015,pure_uncertainty,diagnostic_ablation_only,4,mp-7459,MoTe2,0.879816,0.52154,0.0,0.879816,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2015,pure_uncertainty,diagnostic_ablation_only,5,mp-1028698,WSe2,1.030757,0.346166,1.1997000000000002,0.168943,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2015,pure_uncertainty,diagnostic_ablation_only,6,mp-9813,WS2,1.352521,0.159954,1.5593000000000004,0.206779,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2015,pure_uncertainty,diagnostic_ablation_only,7,mp-1023934,MoSe2,1.142771,0.840205,1.4311,0.288329,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2015,pure_uncertainty,diagnostic_ablation_only,8,mp-1023936,WSe2,1.345034,0.278622,1.5378,0.192766,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2016,random,required_baseline,1,mp-1023925,WS2,1.503343,0.034708,1.697,0.193657,True,D2,uniform random from the fixed validation pool,1,8
2016,random,required_baseline,2,mp-1025576,MoTe2,1.588132,0.146569,0.6230000000000002,0.965132,False,D0,uniform random from the fixed validation pool,2,8
2016,random,required_baseline,3,mp-1025799,MoSe2,1.136327,0.19368,1.1603,0.023973,False,D0,uniform random from the fixed validation pool,3,8
2016,random,required_baseline,4,mp-1023937,WS2,1.416046,0.264899,1.8091,0.393054,True,D2,uniform random from the fixed validation pool,4,8
2016,random,required_baseline,5,mp-9813,WS2,1.10211,0.394493,1.5593000000000004,0.45719,True,D2,uniform random from the fixed validation pool,5,8
2016,random,required_baseline,6,mp-7459,MoTe2,0.407879,0.632725,0.0,0.407879,False,D0,uniform random from the fixed validation pool,6,8
2016,random,required_baseline,7,mp-1023940,MoSe2,1.425553,0.135794,1.4242,0.001353,False,D0,uniform random from the fixed validation pool,7,8
2016,random,required_baseline,8,mp-1821,WSe2,1.074966,0.257533,1.4468000000000005,0.371834,False,D0,uniform random from the fixed validation pool,8,8
2016,static_topn,required_baseline,1,mp-1023940,MoSe2,1.508275,0.045523,1.4242,0.084075,False,D0,highest target score from the frozen development-only model,1,8
2016,static_topn,required_baseline,2,mp-1023938,MoTe2,1.515679,0.07794,1.0496999999999999,0.465979,False,D0,highest target score from the frozen development-only model,2,8
2016,static_topn,required_baseline,3,mp-1023937,WS2,1.621948,0.040873,1.8091,0.187152,True,D2,highest target score from the frozen development-only model,3,8
2016,static_topn,required_baseline,4,mp-1023936,WSe2,1.587854,0.065785,1.5378,0.050054,True,D2,highest target score from the frozen development-only model,4,8
2016,static_topn,required_baseline,5,mp-1023935,MoTe2,1.65441,0.081223,1.07,0.58441,False,D0,highest target score from the frozen development-only model,5,8
2016,static_topn,required_baseline,6,mp-1023934,MoSe2,1.657331,0.051202,1.4311,0.226231,False,D0,highest target score from the frozen development-only model,6,8
2016,static_topn,required_baseline,7,mp-1023925,WS2,1.499057,0.044302,1.697,0.197943,True,D2,highest target score from the frozen development-only model,7,8
2016,static_topn,required_baseline,8,mp-1023933,WSe2,1.457002,0.080649,1.5234,0.066398,True,D2,highest target score from the frozen development-only model,8,8
2016,iterative_w035,primary_policy,1,mp-1023935,MoTe2,1.621527,0.133482,1.07,0.551527,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2016,iterative_w035,primary_policy,2,mp-1023936,WSe2,1.449473,0.249533,1.5378,0.088327,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2016,iterative_w035,primary_policy,3,mp-1821,WSe2,1.227245,0.462836,1.4468000000000005,0.219555,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2016,iterative_w035,primary_policy,4,mp-1028441,WS2,1.525033,0.517358,1.6559000000000001,0.130867,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2016,iterative_w035,primary_policy,5,mp-1028698,WSe2,1.646871,0.483021,1.1997000000000002,0.447171,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2016,iterative_w035,primary_policy,6,mp-1023934,MoSe2,1.457032,0.156431,1.4311,0.025932,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2016,iterative_w035,primary_policy,7,mp-1025572,WSe2,1.385903,0.223858,1.2288999999999999,0.157003,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2016,iterative_w035,primary_policy,8,mp-7459,MoTe2,1.17723,0.232356,0.0,1.17723,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2016,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.621527,0.133482,1.07,0.551527,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
2016,iterative_w015,diagnostic_ablation_only,2,mp-1023934,MoSe2,1.548646,0.165777,1.4311,0.117546,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,2,8
2016,iterative_w015,diagnostic_ablation_only,3,mp-1023937,WS2,1.374816,0.039847,1.8091,0.434284,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,3,8
2016,iterative_w015,diagnostic_ablation_only,4,mp-1023925,WS2,1.520683,0.123777,1.697,0.176317,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,4,8
2016,iterative_w015,diagnostic_ablation_only,5,mp-1023936,WSe2,1.513604,0.191113,1.5378,0.024196,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,5,8
2016,iterative_w015,diagnostic_ablation_only,6,mp-1023933,WSe2,1.50976,0.196014,1.5234,0.01364,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,6,8
2016,iterative_w015,diagnostic_ablation_only,7,mp-9813,WS2,1.421841,0.246696,1.5593000000000004,0.137459,True,D2,target score plus normalized uncertainty; w=0.15; retrained after feedback,7,8
2016,iterative_w015,diagnostic_ablation_only,8,mp-1025572,WSe2,1.492676,0.236912,1.2288999999999999,0.263776,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,8,8
2016,pure_uncertainty,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.621527,0.133482,1.07,0.551527,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,1,8
2016,pure_uncertainty,diagnostic_ablation_only,2,mp-1821,WSe2,1.00194,0.495576,1.4468000000000005,0.44486,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,2,8
2016,pure_uncertainty,diagnostic_ablation_only,3,mp-1028698,WSe2,1.305478,0.32135,1.1997000000000002,0.105778,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,3,8
2016,pure_uncertainty,diagnostic_ablation_only,4,mp-7459,MoTe2,1.083731,0.326514,0.0,1.083731,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,4,8
2016,pure_uncertainty,diagnostic_ablation_only,5,mp-1023934,MoSe2,1.247795,0.360309,1.4311,0.183305,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,5,8
2016,pure_uncertainty,diagnostic_ablation_only,6,mp-9813,WS2,1.305507,0.257833,1.5593000000000004,0.253793,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,6,8
2016,pure_uncertainty,diagnostic_ablation_only,7,mp-1030319,MoTe2,1.207569,0.120092,0.5861999999999998,0.621369,False,D0,target score plus normalized uncertainty; w=1.0; retrained after feedback,7,8
2016,pure_uncertainty,diagnostic_ablation_only,8,mp-1023936,WSe2,1.280406,0.340428,1.5378,0.257394,True,D2,target score plus normalized uncertainty; w=1.0; retrained after feedback,8,8
2017,random,required_baseline,1,mp-1023925,WS2,1.503861,0.034482,1.697,0.193139,True,D2,uniform random from the fixed validation pool,1,8
2017,random,required_baseline,2,mp-1030319,MoTe2,1.680627,0.200445,0.5861999999999998,1.094427,False,D0,uniform random from the fixed validation pool,2,8
2017,random,required_baseline,3,mp-1821,WSe2,0.939585,0.680414,1.4468000000000005,0.507215,False,D0,uniform random from the fixed validation pool,3,8
2017,random,required_baseline,4,mp-1023937,WS2,1.644542,0.281835,1.8091,0.164558,True,D2,uniform random from the fixed validation pool,4,8
2017,random,required_baseline,5,mp-1025799,MoSe2,1.351378,0.180277,1.1603,0.191078,False,D0,uniform random from the fixed validation pool,5,8
2017,random,required_baseline,6,mp-7581,MoSe2,1.445333,0.268559,1.3619999999999997,0.083333,False,D0,uniform random from the fixed validation pool,6,8
2017,random,required_baseline,7,mp-1025576,MoTe2,1.074498,0.126651,0.6230000000000002,0.451498,False,D0,uniform random from the fixed validation pool,7,8
2017,random,required_baseline,8,mp-1028441,WS2,1.04743,0.200483,1.6559000000000001,0.60847,True,D2,uniform random from the fixed validation pool,8,8
2017,static_topn,required_baseline,1,mp-1023940,MoSe2,1.509603,0.0383,1.4242,0.085403,False,D0,highest target score from the frozen development-only model,1,8
2017,static_topn,required_baseline,2,mp-1023938,MoTe2,1.516834,0.057149,1.0496999999999999,0.467134,False,D0,highest target score from the frozen development-only model,2,8
2017,static_topn,required_baseline,3,mp-1023937,WS2,1.595677,0.104015,1.8091,0.213423,True,D2,highest target score from the frozen development-only model,3,8
2017,static_topn,required_baseline,4,mp-1023936,WSe2,1.571028,0.101055,1.5378,0.033228,True,D2,highest target score from the frozen development-only model,4,8
2017,static_topn,required_baseline,5,mp-1023935,MoTe2,1.621527,0.133482,1.07,0.551527,False,D0,highest target score from the frozen development-only model,5,8
2017,static_topn,required_baseline,6,mp-1023934,MoSe2,1.622649,0.12219,1.4311,0.191549,False,D0,highest target score from the frozen development-only model,6,8
2017,static_topn,required_baseline,7,mp-1023925,WS2,1.503343,0.034708,1.697,0.193657,True,D2,highest target score from the frozen development-only model,7,8
2017,static_topn,required_baseline,8,mp-1023933,WSe2,1.47313,0.047817,1.5234,0.05027,True,D2,highest target score from the frozen development-only model,8,8
2017,iterative_w035,primary_policy,1,mp-1023935,MoTe2,1.668986,0.088435,1.07,0.598986,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,1,8
2017,iterative_w035,primary_policy,2,mp-1821,WSe2,0.591305,0.606151,1.4468000000000005,0.855495,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,2,8
2017,iterative_w035,primary_policy,3,mp-1023934,MoSe2,1.526144,0.246507,1.4311,0.095044,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,3,8
2017,iterative_w035,primary_policy,4,mp-1028698,WSe2,1.023106,0.48371,1.1997000000000002,0.176594,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,4,8
2017,iterative_w035,primary_policy,5,mp-9813,WS2,1.321256,0.25014,1.5593000000000004,0.238044,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,5,8
2017,iterative_w035,primary_policy,6,mp-1028441,WS2,1.370305,0.118585,1.6559000000000001,0.285595,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,6,8
2017,iterative_w035,primary_policy,7,mp-7459,MoTe2,1.027901,0.254709,0.0,1.027901,False,D0,target score plus normalized uncertainty; w=0.35; retrained after feedback,7,8
2017,iterative_w035,primary_policy,8,mp-1023933,WSe2,1.54032,0.092768,1.5234,0.01692,True,D2,target score plus normalized uncertainty; w=0.35; retrained after feedback,8,8
2017,iterative_w015,diagnostic_ablation_only,1,mp-1023935,MoTe2,1.668986,0.088435,1.07,0.598986,False,D0,target score plus normalized uncertainty; w=0.15; retrained after feedback,1,8
